"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","18560","Kiểm tra SEO Onpage: May đồng phục võ thuật theo yêu cầu lưu ý trước khi đặt (/may-dong-phuc-vo-thuat-theo-yeu-cau-luu-y-truoc-khi-dat)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","26160","Kiểm tra SEO Onpage: [AUTO (/san-pham-loadtest-1787041251970)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","77673","TC-Negative: tấn công XSS","Desktop Chrome","2026-08-18","passed","2026-08-18","Checkout Feature Tests","web/checkout.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","17667","Kiểm tra SEO Onpage: Xưởng sản xuất đồng phục võ thuật tiêu chí chọn xưởng uy tín (/xuong-san-xuat-dong-phuc-vo-thuat-tieu-chi-chon-xuong-uy-tin)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","16895","Add product should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-08-18","passed","2026-08-18","Product Management Tests","admin/product.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","20744","Kiểm tra SEO Onpage: Nhà cung cấp đồng phục võ thuật kinh nghiệm chọn đối tác (/nha-cung-cap-dong-phuc-vo-thuat-kinh-nghiem-chon-doi-tac)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 18/18 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","123157","Kiểm tra SEO Onpage: Tin Tức Võ Phục Thiều Dần (/tin-tuc)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","18719","Kiểm tra SEO Onpage: Vũ khí (/vu-khi)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","87335","TC-02: Thanh toán đơn hàng thành công (Ngân hàng) và verify trên Admin","Desktop Chrome","2026-08-18","passed","2026-08-18","Checkout Feature Tests","web/checkout.spec.ts","",""
"","155258","Bulk insert 35 products via Copy and verify Load More on website","Desktop Chrome","2026-08-18","passed","2026-08-18","Product Management Tests","admin/product.spec.ts","",""
"","4606","Login should fail with sai mật khẩu","Desktop Chrome","2026-08-18","passed","2026-08-18","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"","51025","TC-04: Xóa sản phẩm khỏi giỏ hàng","Desktop Chrome","2026-08-18","passed","2026-08-18","Cart Feature Tests","web/cart.spec.ts","",""
"","12017","Submit form should fail with sai định dạng email","Desktop Chrome","2026-08-18","passed","2026-08-18","Contract Feature Tests","web/contract.spec.ts","",""
"","13056","Add news should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-08-18","passed","2026-08-18","News Management Tests","admin/news.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","22502","Kiểm tra SEO Onpage: Đích Đá (/dich-da)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","7523","Login successfully with valid credentials","Desktop Chrome","2026-08-18","passed","2026-08-18","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","14003","Kiểm tra SEO Onpage: Đăng ký đại lý (/dang-ky-dai-ly)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","12191","Search should handle từ khóa chứa toàn ký tự đặc biệt","Desktop Chrome","2026-08-18","failed","2026-08-18","Search Feature Tests","web/search.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","19430","Kiểm tra SEO Onpage: Cách chọn võ phục phù hợp (/cach-chon-vo-phuc-phu-hop)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","12027","Submit form should fail with bỏ trống điện thoại","Desktop Chrome","2026-08-18","passed","2026-08-18","Contract Feature Tests","web/contract.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 18/18 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","51509","Kiểm tra SEO Onpage: Võ Phục Thiều Dần (/dich-vu)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","10638","Submit form should fail with số điện thoại chứa chữ cái","Desktop Chrome","2026-08-18","passed","2026-08-18","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 81/100 | Đạt: 17/21 tiêu chí | Ngưỡng: 96%

TỐT","58532","Kiểm tra SEO Onpage: Võ Phục Thiều Dần (/san-pham)","Desktop Chrome","2026-08-18","failed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","22069","Submit form successfully with valid data","Desktop Chrome","2026-08-18","passed","2026-08-18","Contract Feature Tests","web/contract.spec.ts","",""
"","79332","TC-Negative: nhập email sai định dạng","Desktop Chrome","2026-08-18","passed","2026-08-18","Checkout Feature Tests","web/checkout.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 18/18 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","55592","Kiểm tra SEO Onpage: Dụng cụ võ thuật (/dung-cu-vo-thuat)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","17950","Kiểm tra SEO Onpage: Chính sách đại lý (/chinh-sach-dai-ly)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","19303","Kiểm tra SEO Onpage: Thương Võ Thuật (/thuong-vo-thuat)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","20414","TC-Negative: không nhập địa chỉ","Desktop Chrome","2026-08-18","passed","2026-08-18","Checkout Feature Tests","web/checkout.spec.ts","",""
"","10871","Submit form should fail with bỏ trống nội dung","Desktop Chrome","2026-08-18","passed","2026-08-18","Contract Feature Tests","web/contract.spec.ts","",""
"","58692","TC-05: Thêm nhiều sản phẩm (3-5 SP) vào giỏ hàng","Desktop Chrome","2026-08-18","passed","2026-08-18","Cart Feature Tests","web/cart.spec.ts","",""
"","180588","Search form successfully finds product using dynamic keyword from homepage","Desktop Chrome","2026-08-18","broken","2026-08-18","Search Feature Tests","web/search.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","17345","Kiểm tra SEO Onpage: Bảo Hộ Hạ Bộ (/bao-ho-ha-bo)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","19977","Kiểm tra SEO Onpage: Côn nhị khúc (/con-nhi-khuc)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 90/100 | Đạt: 19/21 tiêu chí | Ngưỡng: 96%

TỐT","74509","Kiểm tra SEO Onpage: Võ Phục Thiều Dần (/index.php)","Desktop Chrome","2026-08-18","failed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","20651","TC-03: Giảm số lượng sản phẩm trong giỏ hàng","Desktop Chrome","2026-08-18","passed","2026-08-18","Cart Feature Tests","web/cart.spec.ts","",""
"","5030","Login should fail with sai tên đăng nhập","Desktop Chrome","2026-08-18","passed","2026-08-18","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","21630","Kiểm tra SEO Onpage: Đích Đấm Cầm Tay (/dich-dam-cam-tay-1)","Desktop Chrome","2026-08-18","failed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
"","110365","Bulk insert 35 news via Copy and verify Load More on website","Desktop Chrome","2026-08-18","failed","2026-08-18","News Management Tests","admin/news.spec.ts","",""
"","68202","TC-01: Thêm 1 sản phẩm vào giỏ hàng thành công","Desktop Chrome","2026-08-18","failed","2026-08-18","Cart Feature Tests","web/cart.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","16746","Kiểm tra SEO Onpage: In thêu logo đồng phục võ thuật xu hướng thiết kế mới (/in-theu-logo-dong-phuc-vo-thuat-xu-huong-thiet-ke-moi)","Desktop Chrome","2026-08-18","passed","2026-08-18","SEO Page","seo/seo.spec.ts","",""
