"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH GIAO HÀNG VÀ VẬN CHUYỂN","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe đạp địa hình Hector Hermes bánh 26 inches","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","Admin","0","Add and Verify News","1","0","Valid News Addition Flow","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Top Mẫu Xe Đạp Được Ưa Chuộng Nhất Hiện Nay","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Ưu đãi","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bảo trì trọn đời","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Đạp Đua","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH BẢO MẬT THÔNG TIN","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Đạp Trẻ Em","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH BẢO HÀNH SẢN PHẨM","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng ADO","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH ĐỔI TRẢ VÀ HOÀN TIỀN","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hướng dẫn","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Đạp Đường Phố","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Đèn xe","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe đạp gấp","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Sản phẩm","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Đạp Địa Hình","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: PHƯƠNG THỨC THANH TOÁN","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Về chúng tôi","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe đạp giá tốt","0"
"0","Admin","1","Add and Verify News","0","0","Bulk Insert and Pagination Verification","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Tags xe đua","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: THẾ GIỚI XE ĐẠP 345 NGUYỄN AN NINH CHI NHÁNH 02 - VŨNG TÀU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Điện","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Khách hàng tới với THẾ GIỚI XE ĐẠP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: XE ĐIỆN SCOOTER","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hệ thống cửa hàng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe đạp trợ lực","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Đồ bảo hộ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Góc khách hàng","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Đạp Điện","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe đạp cao cấp","0"
"0","Admin","1","Add and Verify Product","0","0","Bulk Insert and Pagination Verification","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Thế Giới Xe Đạp | Cửa Hàng Xe Đạp Chính Hãng Toàn Quốc","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Đạp Nữ","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Tin tức","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","Admin","0","Add and Verify Product","1","0","Valid Product Addition Flow","0"
