"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","2","SEO Page","0","0","Phân tích SEO chuyên sâu: Ghế Ăn","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cần Thơ","0"
"0","Web","0","Discount Code","5","0","Apply Hack/Security Discount Code","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nội Thất Phòng Bếp","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dự Án Thi Công","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nội Thất Giải Trí","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sản phẩm","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sản Phẩm Thanh Lý","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vũng Tàu (Hồ Chí Minh)","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cao su mina","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Gỗ soài","0"
"0","Admin","0","Add and Verify Recruitments","1","0","Invalid Recruitment: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cao cấp","0"
"0","Admin","0","Add and Verify Recruitments","1","0","Valid Recruitment Addition Flow","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","Admin","0","Add and Verify Product","1","0","Valid Product Addition Flow","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bàn Cafe","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Ghế Cafe","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thi Công Tủ Bếp","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sofa Phòng Khách","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Ghế Ngồi Học Trẻ Em","0"
"0","Admin","0","Add and Verify Recruitments","1","0","Invalid Recruitment: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Web","0","Discount Code","1","0","Auto-Create and Apply Valid Discount Code","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","Web","0","Checkout & Payment","6","0","Checkout Negative Scenarios","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tesst","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Ghế Hội Trường","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Kệ Trưng Bày","0"
"0","Admin","0","Add and Verify Projects","1","0","Valid Project Addition Flow","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giường Ngủ Trẻ Em","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bàn Trà Phòng Khách","0"
"0","Admin","0","Add and Verify Product","1","0","Bulk Insert and Pagination Verification","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tuyển dụng Automation 1787364633636","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tủ Hồ Sơ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chính sách giao hàng","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA KHÔNG TỒN TẠI TRÊN HỆ THỐNG","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vách Ốp Đầu Giường","0"
"0","SEO","2","SEO Page","0","0","Phân tích SEO chuyên sâu: Ghế Văn Phòng","0"
"0","Admin","0","Add and Verify Projects","1","0","Invalid Project: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giới thiệu","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nội Thất Phòng Khách","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giường Ngủ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thảm Nhập Khẩu","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chính sách xử lý khiếu nại","0"
"0","Web","0","Checkout & Payment","1","0","Checkout using Bank Transfer","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nội Thất Phòng Ngủ","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Dynamic Keyword Search","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dự án Timber Bistro x Cfurni","0"
"0","Web","0","Shopping Cart","1","0","Add Single Product to Cart","0"
"0","Admin","0","Add and Verify Projects","1","0","Invalid Project: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Ghế Đảo Bếp","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dự án","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /tags-san-pham","0"
