"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","17646","Kiểm tra SEO Onpage: BẢNG ĐÈN LED (/bang-den-led)","Desktop Chrome","2026-08-29","passed","2026-08-29","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 18/18 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","59596","Kiểm tra SEO Onpage: Công trình (/cong-trinh)","Desktop Chrome","2026-08-29","passed","2026-08-29","SEO Page","seo/seo.spec.ts","",""
"","6812","Login should fail with tấn công SQL Injection","Desktop Chrome","2026-08-29","passed","2026-08-29","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"","10609","Submit form should fail with bỏ trống nội dung","Desktop Chrome","2026-08-29","passed","2026-08-29","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 86/100 | Đạt: 18/21 tiêu chí | Ngưỡng: 96%

TỐT","120217","Kiểm tra SEO Onpage: May cờ (/may-co)","Desktop Chrome","2026-08-29","failed","2026-08-29","SEO Page","seo/seo.spec.ts","",""
"","9955","Submit form should fail with sai định dạng email","Desktop Chrome","2026-08-29","passed","2026-08-29","Contract Feature Tests","web/contract.spec.ts","",""
"","10557","Submit form should fail with bỏ trống điện thoại","Desktop Chrome","2026-08-29","passed","2026-08-29","Contract Feature Tests","web/contract.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","15914","Kiểm tra SEO Onpage: CỜ LÔNG VŨ (/co-long-vu)","Desktop Chrome","2026-08-29","passed","2026-08-29","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","20168","Kiểm tra SEO Onpage: CỜ GIỌT NƯỚC (/co-giot-nuoc)","Desktop Chrome","2026-08-29","passed","2026-08-29","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","20827","Kiểm tra SEO Onpage: IN CỜ PHƯỚN (/in-co-phuon)","Desktop Chrome","2026-08-29","passed","2026-08-29","SEO Page","seo/seo.spec.ts","",""
