"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Web","1","Search from Homepage Dropdown","0","0","Invalid Search: TỪ KHÓA CHỨA TOÀN KÝ TỰ ĐẶC BIỆT","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vải Canvas","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vải","0"
"0","Admin","1","Add and Verify Product","0","0","Bulk Insert and Pagination Verification","0"
"1","SEO","3","SEO Page","1","0","Phân tích SEO chuyên sâu: In UV Phúc Sơn","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Decal","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Notification","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vải Simili","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Decal Phản Quang, Dạ Quang","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Giải Đáp Vật Liệu 3M Và Vật Liệu Thường","0"
"0","UI","1","gioithieu","0","1","Toàn bộ trang","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: So Sánh Vật Liệu 3M Và Vật Liệu Thường","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Decal Trong","0"
"0","Web","1","Search from Homepage Dropdown","0","0","Invalid Search: TỪ KHÓA CHỈ CÓ 1 KHOẢNG TRẮNG","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bạt Hiflex Mặt Trắng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cắt bế Logo Tem Nhãn","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Hỗ trợ 24/7","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: In Công Nghệ Epson Nhật Mực Nước Giấy Ảnh","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xưởng In UV giá rẻ 24h Quận 7","0"
"0","UI","1","dichvu","0","1","Toàn bộ trang","0"
