"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Hệ Thống Điều Hòa Trung Tâm Phòng Trà","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thanh toán","0"
"0","Admin","0","Add and Verify Service Category 1","1","0","Invalid Service Category 1: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tin tức 6","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Trang Âm Tiêu Âm Phòng Trà Miền Tây","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Triết Lý Wabi","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ thiết kế 1","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bàn trà đạo","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cung Cấp Bàn Ghế Phòng Trà Cần Thơ","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","Admin","1","Add and Verify Product","0","0","Invalid Product: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Admin","1","Add and Verify Product","0","0","Bulk Insert and Pagination Verification","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cải tạo Không Gian Phòng Trà Acoustic","0"
"0","Admin","1","Add and Verify News","0","0","Valid News Addition Flow","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cách Âm Phòng Trà Hà Nội","0"
"0","Admin","1","Add and Verify Product","0","0","Invalid Product: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Admin","0","Add and Verify Service Category 1","1","0","Valid Service Category 1 Addition Flow","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: cảnh quan sân vườn","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Dự án","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA CHỨA TOÀN KÝ TỰ ĐẶC BIỆT","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","Admin","1","Add and Verify News","0","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sản phẩm","0"
"0","Admin","1","Add and Verify News","0","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Kiểm tra đơn hàng","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA KHÔNG TỒN TẠI TRÊN HỆ THỐNG","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nâng cấp Âm Thanh Phòng Trà Acoustic VIP","0"
"0","Admin","1","Add and Verify News","0","0","Bulk Insert and Pagination Verification","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA CHỈ CÓ 1 KHOẢNG TRẮNG","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vận chuyển","0"
"0","Web","1","Search from Homepage Dropdown","0","0","Dynamic Keyword Search","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nghệ Thuật Chọn Ấm Chén & Phụ Kiện Hài Hòa Với Bàn","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bảo hành","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Hướng Dẫn Bảo Quản & Chăm Sóc Bàn Trà Gỗ Tự Nhiên","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Đặc Quyền Của Sự Bình Yên: Nghệ Thuật Bài Trí Phòng Trà Tại Gia","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Đổi trả","0"
"0","Admin","1","Add and Verify Product","0","0","Valid Product Addition Flow","0"
"0","Web","0","Submit Contract Form","1","0","Valid Contract Submission","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thi công & Chế tác mộc","0"
"0","Admin","0","Add and Verify Service Category 1","1","0","Invalid Service Category 1: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sân Khấu Màn Hình LED Phòng Trà","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Phòng Trà Acoustic Mộc Chill","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: https://code5.mimadigi.vn/2026/august/trancongvinh_111726W/","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cách Chọn Chất Liệu Gỗ Cho Bàn Trà Đạo Trường Tồn","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: In UV Mặt Phẳng Kính","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Lắp Đặt Ánh Sáng Phòng Trà Hà Nội","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thiết kế phòng trà đạo","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tin tức","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Về viên mộc","0"
