"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","10929","Kiểm tra SEO Onpage: MỪNG HAPPY LEARNING VIỆT TRÒN 8 TUỔI (/mung-happy-learning-viet-tron-8-tuoi-2)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","10065","Kiểm tra SEO Onpage: Lớp Năng Khiếu Cho Bé Tại Quận 6, Bình Tân (/happy-learning-viet-lop-nang-khieu-cho-be-quan-6-binh-tan-2)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","8698","Kiểm tra SEO Onpage: (/anh-2)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","10683","Kiểm tra SEO Onpage: Bản lề bi (/ban-le-bi)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","11296","Kiểm tra SEO Onpage: Chất Liệu Hội Họa Phù Hợp Cho Trẻ Em (/lua-chon-thong-minh-nhung-chat-lieu-hoi-hoa-nao-phu-hop-nhat-voi-tre-em-2)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","9482","Kiểm tra SEO Onpage: ELIOS (/elios)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","9342","Kiểm tra SEO Onpage: EDEL (/edel)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","9440","Kiểm tra SEO Onpage: KIELER (/kieler)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","10531","Kiểm tra SEO Onpage: CARYSLL (/carysll)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","9554","Kiểm tra SEO Onpage: Ray bi (/ray-bi)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","100190","Kiểm tra SEO Onpage: Khóa & thiết bị an toàn (/khoa-thiet-bi-an-toan)","Desktop Chrome","2026-08-19","broken","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","9007","Kiểm tra SEO Onpage: KONOX (/konox)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","25715","Submit form successfully with valid data","Desktop Chrome","2026-08-19","passed","2026-08-19","Contract Feature Tests","web/contract.spec.ts","",""
"","222967","Bulk insert 35 news via Copy and verify Load More on website","Desktop Chrome","2026-08-19","failed","2026-08-19","News Management Tests","admin/news.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","9355","Kiểm tra SEO Onpage: test (/test)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","8788","Kiểm tra SEO Onpage: IMUNDEX (/imundex)","Desktop Chrome","2026-08-19","passed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
