"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","SEO","2","SEO Page","0","0","Phân tích SEO chuyên sâu: Khách sạn Ballantine","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tìm Hiểu Giải Cúp C1 Là Gì?","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Khách sạn Macallan","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chính sách giao xe","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: PHÒNG SUITE Ballantine (1)","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /index.php","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Blog dịch vụ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thư viện ảnh","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chính sách hỗ trợ khách hàng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Hệ thống cửa hàng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: GIẢI TRÍ","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Blog du lịch","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nội thất phòng","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chính sách thanh toán","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giới thiệu","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Hạng phòng","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Khuyến mãi","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tiếp đón BALLANTINE","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chính sách bảo dưỡng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Khách sạn Balvenie","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /tags-hang-phong","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","2","SEO Page","0","0","Phân tích SEO chuyên sâu: Khách sạn Dalmore","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chính sách bảo hành","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Blog","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: TIỆN ÍCH XUNG QUANH","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
