"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nhà Hàng Tiệc Cưới Nam Bộ – Địa Điểm Tổ Chức Tiệc Cưới Đẹp","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: SẢNH HOA HỒNG","0"
"0","Web","1","Search from Homepage Dropdown","0","0","Invalid Search: TỪ KHÓA CHỨA TOÀN KÝ TỰ ĐẶC BIỆT","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Set Menu Tiệc","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: SẢNH UYÊN ƯƠNG","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Garden","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tổ Chức Tiệc Garden Ngoài Trời Sang Trọng, Đẳng Cấp","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chi phí nhà hàng tiệc cưới TP.HCM mới nhất","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Top nhà hàng tổ chức tiệc cưới TP.HCM uy tín","0"
"0","Admin","0","Add and Verify Blogs","1","0","Bulk Insert and Pagination Verification","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: SẢNH PHONG LAN","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: MẶT TIỀN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: COMBO NGON KHÓ CƯỠNG – GIẢM 20% CHỈ TỪ 620k TẠI LÀNG NƯỚNG NAM BỘ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Deal Hot Nhà Hàng Tiệc Cưới Nam Bộ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tiệc Báo Hỷ Nhẹ Nhàng – Xu Hướng Cưới Hiện Đại","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sảnh Hồng Ngọc ( sảnh 4 )","0"
