"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 12","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 11111","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ưq","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 12123","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: viêm da nổi cục trâu bò","0"
"0","SEO","4","SEO Page","1","0","Phân tích SEO chuyên sâu: OK Vet","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ẻqwe","0"
"0","","8","","0","0","","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thuốc gà đá Lưu ý khi bổ sung dưỡng chất cho gà","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ưeq","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 1111111","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: eee","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 111","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: qưe","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 5yy","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 11","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ẻwerwe","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 32","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: rqwer","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ẻwtsws","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 2123","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thuốc Cho Thú Cưng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 323","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 122","0"
"0","Authentication","1","Admin Login","0","0","Valid Admin Login","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ưqq","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: gds","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thuốc Dinh Dưỡng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 2121","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 1","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: fasf","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Chính sách bảo mật thông tin","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: qqe","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: dewrf","0"
"0","SEO","2","SEO Page","3","0","Phân tích SEO chuyên sâu: OK","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: dgfa","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 3221","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: OK AMOGEN LA","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: qưewe","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 112","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ư32","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 123","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: OK ATP EXTRA","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 1111","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thuốc Sát Trùng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sản phẩm","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: vcbvc","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 1212","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ưqqq","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dung Dịch Bổ Sung HI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: fdfgsw","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: 21","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: fsfwer","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: OK ANALGIN+C 20ML","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ưeqw","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: réwdf","0"
