"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","","7","","0","0","","0"
"0","Authentication","1","Admin Login","0","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","Admin","1","Add and Verify Product","0","0","Invalid Product: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","Web","0","Submit Contract Form","1","0","Valid Contract Submission","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thu Mua Phế Liệu Inox","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thu Mua Phế Liệu Motor","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tin tức","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thu Mua Nhà Xưởng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thu mua nhà xưởng ngừng hoạt động (1) (1) (1) (1) (1)","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thu Mua Phế Liệu Nhôm","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thu Mua Phế Liệu","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xử Lý Chất Thải Rắn – Thô","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thanh Lý Giá Cao","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xử lý chất thải rắn công nghiệp","0"
"0","Authentication","1","Admin Login","0","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thu Mua Phế Liệu Đồng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giới thiệu","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
