"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","423847","Bulk insert 35 blogs via Copy and verify Load More on website","Desktop Chrome","2026-08-17","passed","2026-08-17","Blog Management Tests","admin/blog.spec.ts","",""
"","16659","Submit form should fail with sai định dạng email","Desktop Chrome","2026-08-17","passed","2026-08-17","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","25853","Kiểm tra SEO Onpage: Nạc Vai Heo Nướng Bơ (/nac-vai-heo-nuong-bo)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","27387","Kiểm tra SEO Onpage: Đặt bàn (/dat-ban)","Desktop Chrome","2026-08-17","passed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","24136","Kiểm tra SEO Onpage: Ba Chỉ Bò Mỹ Nướng (/ba-chi-bo-my-nuong)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"","10315","Submit form should fail with bỏ trống nội dung","Desktop Chrome","2026-08-17","passed","2026-08-17","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","59017","Kiểm tra SEO Onpage: Gà Nướng Phô Mai (/ga-nuong-pho-mai)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","33535","Kiểm tra SEO Onpage: Vịt Rút Xương Ướp Sốt (/vit-rut-xuong-uop-sot)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"","6931","Login should fail with bỏ trống mật khẩu","Desktop Chrome","2026-08-17","passed","2026-08-17","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"[FAIL] Điểm SEO: 75/100 | Đạt: 18/24 tiêu chí | Ngưỡng: 96%

KHÁ","48001","Kiểm tra SEO Onpage: Ban Chang (/ban-chang)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","20541","Kiểm tra SEO Onpage: Thịt Heo (/thit-heo)","Desktop Chrome","2026-08-17","passed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","22539","Kiểm tra SEO Onpage: Không Gian Lý Tưởng Cho Mọi Buổi Gặp Gỡ (/khong-gian-ly-tuong-cho-moi-buoi-gap-go)","Desktop Chrome","2026-08-17","passed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"","72140","Add recruitment successfully and verify on website","Desktop Chrome","2026-08-17","failed","2026-08-17","Recruitment Management Tests","admin/recruitment.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","25556","Kiểm tra SEO Onpage: Ức Vịt Nướng Sốt Tiêu (/uc-vit-nuong-sot-tieu)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 81/100 | Đạt: 17/21 tiêu chí | Ngưỡng: 96%

TỐT","64362","Kiểm tra SEO Onpage: Về chúng tôi (/gioi-thieu)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","21718","Kiểm tra SEO Onpage: Đồ Chiên (/do-chien)","Desktop Chrome","2026-08-17","passed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"","11819","Submit form should fail with số điện thoại chứa chữ cái","Desktop Chrome","2026-08-17","passed","2026-08-17","Contract Feature Tests","web/contract.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","57941","Kiểm tra SEO Onpage: Dẻ Sườn Bò Mỹ Tẩm Sốt (/de-suon-bo-my-tam-sot)","Desktop Chrome","2026-08-17","passed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"","12431","Submit form should fail with bỏ trống email","Desktop Chrome","2026-08-17","passed","2026-08-17","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","33830","Kiểm tra SEO Onpage: Đùi Vịt Nướng Sốt Đặc Biệt (/dui-vit-nuong-sot-dac-biet)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","40101","Kiểm tra SEO Onpage: Nạc Dăm Heo Tẩm Vừng (/nac-dam-heo-tam-vung)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","29659","Kiểm tra SEO Onpage: Lõi Vai Bò Mỹ Sốt Hàn (/loi-vai-bo-my-sot-han)","Desktop Chrome","2026-08-17","failed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","31416","Kiểm tra SEO Onpage: Trải Nghiệm BBQ Hàn Quốc Trọn Vẹn (/trai-nghiem-bbq-han-quoc-tron-ven)","Desktop Chrome","2026-08-17","passed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
"","6831","Login should fail with bỏ trống tên đăng nhập","Desktop Chrome","2026-08-17","passed","2026-08-17","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 15/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","20556","Kiểm tra SEO Onpage: Bí Quyết Tạo Nên Hương Vị Sườn Galbi Chuẩn Hàn Quốc (/bi-quyet-tao-nen-huong-vi-suon-galbi-chuan-han-quoc)","Desktop Chrome","2026-08-17","passed","2026-08-17","SEO Page","seo/seo.spec.ts","",""
