"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Công Ty Xây Dựng Khánh Hoà","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Mẫu Nhà Đẹp 2026 – Nhà Phố, Biệt Thự & Villa Hiện Đại","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Kinh Nghiệm Xây Nhà Từ A","0"
"0","Admin","0","Add and Verify News","1","0","Valid News Addition Flow","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: T","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Chính sách hỗ trợ khách hàng","0"
"0","Admin","1","Add and Verify News","0","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Admin","0","Add and Verify News","1","0","Bulk Insert and Pagination Verification","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: XÂY BIỆT THỰ TRỌN GÓI TẠI NHA TRANG","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dự Án T","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tin Tức Kiến Trúc & Xây Dựng – Xu Hướng Nhà Đẹp","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Hệ thống cửa hàng","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: NỘI THẤT NHÀ PHỐ TÂN CỔ ĐIỂN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CÔNG TRÌNH THỰC TẾ","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: MẪU NỘI THẤT NHÀ PHỐ PHONG CÁCH INDOCHINE","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: NHÀ PHỐ HIỆN ĐẠI KHÁNH HOÀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Liên Hệ T","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: THIẾT KẾ RESORT NGHỈ DƯỠNG","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xây Nhà Trọn Gói Nha Trang – Thiết Kế & Thi Công Từ A–Z","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: 20+ Mẫu Nhà Phố Đẹp Nha Trang","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chi Nhánh Đà Nẵng","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: https://t","0"
