"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CHỮ NỔI INOX","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CỜ HÌNH CHỮ NHẬT","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: IN CỜ PHƯỚN","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA KHÔNG TỒN TẠI TRÊN HỆ THỐNG","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tin tức","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BẢNG HIỆU ALU CHỮ NỔI","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA CHỨA TOÀN KÝ TỰ ĐẶC BIỆT","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: cong trình ABCCC","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CỜ GIỌT NƯỚC","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CHỮ NỔI MICA","0"
"0","Admin","0","Add and Verify News","1","0","Bulk Insert and Pagination Verification","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: xưởng in cờ phướn giá tốt đồng nai xưởng in cờ phướn giá tốt đồng nai","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: test dịch vụ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: King BBQ (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1)","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CỜ LÔNG VŨ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cờ Lưu Niệm Dùng Để Trao Tặng Hình Chữ Nhật (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1)","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA CHỈ CÓ 1 KHOẢNG TRẮNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BẢNG ĐÈN LED","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CỜ BẤT ĐỘNG SẢN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BẢNG HIỆU BẠT HIFLEX","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: TRẦN XUYÊN SÁNG","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: HỘP ĐÈN 3M","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: May cờ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","Admin","0","Add and Verify News","1","0","Valid News Addition Flow","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giới thiệu","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Công trình","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: LED HẮT SÁNG","0"
"0","Web","0","Submit Contract Form","1","0","Valid Contract Submission","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /index.php","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CỜ CỘT CỜ","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","Web","1","Search from Homepage Dropdown","0","0","Dynamic Keyword Search","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: PANO NGOÀI TRỜI","0"
