"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38092","Submit form should fail with số điện thoại quá ngắn","Desktop Chrome","2026-09-16","failed","2026-09-16","Contract Feature Tests","web/contract.spec.ts","",""
"","168143","Bulk insert 35 news via Copy and verify Load More on website","Desktop Chrome","2026-09-16","failed","2026-09-16","News Management Tests","admin/news.spec.ts","",""
"","169988","Bulk insert 35 projects via Copy and verify Load More on website","Desktop Chrome","2026-09-16","failed","2026-09-16","Project Management Tests","admin/project.spec.ts","",""
"","38214","Submit form should fail with sai định dạng email","Desktop Chrome","2026-09-16","failed","2026-09-16","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 74/100 | Đạt: 17/23 tiêu chí | Ngưỡng: 96%

KHÁ","114515","Kiểm tra SEO Onpage: Dự án (/du-an)","Desktop Chrome","2026-09-16","failed","2026-09-16","SEO Page","seo/seo.spec.ts","",""
"","38115","Submit form should fail with bỏ trống nội dung","Desktop Chrome","2026-09-16","failed","2026-09-16","Contract Feature Tests","web/contract.spec.ts","",""
"","19740","Add project should fail with không nhập tiêu đề","Desktop Chrome","2026-09-16","passed","2026-09-16","Project Management Tests","admin/project.spec.ts","",""
"","6151","Login should fail with bỏ trống mật khẩu","Desktop Chrome","2026-09-16","passed","2026-09-16","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"[FAIL] Điểm SEO: 80/100 | Đạt: 16/20 tiêu chí | Ngưỡng: 96%

TỐT","46325","Kiểm tra SEO Onpage: Tin tức (/tin-tuc)","Desktop Chrome","2026-09-16","failed","2026-09-16","SEO Page","seo/seo.spec.ts","",""
"","6116","Login should fail with tấn công SQL Injection","Desktop Chrome","2026-09-16","passed","2026-09-16","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"","38225","Submit form should fail with bỏ trống email","Desktop Chrome","2026-09-16","failed","2026-09-16","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 13/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","10024","Kiểm tra SEO Onpage: Thu mua toàn bộ hệ thống máy móc, thiết bị cũ hỏng và dây chuyền sản xuất cơ khí Thu mua toàn bộ hệ thống máy móc, thiết bị cũ hỏng và dây chuyền sản xuất cơ khí (/thu-mua-toan-bo-he-thong-may-moc-thiet-bi-cu-hong-va-day-chuyen-san-xuat-co-khi)","Desktop Chrome","2026-09-16","failed","2026-09-16","SEO Page","seo/seo.spec.ts","",""
"","38209","Submit form should fail with số điện thoại chứa chữ cái","Desktop Chrome","2026-09-16","failed","2026-09-16","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 85/100 | Đạt: 17/20 tiêu chí | Ngưỡng: 96%

TỐT","72720","Kiểm tra SEO Onpage: Giới thiệu (/gioi-thieu)","Desktop Chrome","2026-09-16","failed","2026-09-16","SEO Page","seo/seo.spec.ts","",""
