"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Đạt chuẩn 3M","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bạt 2 Da","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","SEO","2","SEO Page","0","0","Phân tích SEO chuyên sâu: https://inuvgiare24h.vn/tags","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Cán bóng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Ngoài trời","0"
"0","UI","1","gioithieu","0","1","Toàn bộ trang","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Khổ lớn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: In 2 mặt","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Báo Giá In UV 3M Khổ Lớn Mới Nhất 2026 – Các Yếu Tố Cấu Thành Giá","0"
"0","UI","1","dichvu","0","1","Toàn bộ trang","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dán kính","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Hàng chính hãng","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Banner","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Giá sỉ theo cuộn","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bạt 3M","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Xưởng In UV giá rẻ 24h Quận 7","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Đánh Giá Vật Liệu 3M Và Vật Liệu Thường","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Giải Đáp Vật Liệu 3M Và Vật Liệu Thường","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Blog","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Xuyên sáng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giao hàng toàn quốc","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Phản quang","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: NHẬP TOÀN KHOẢNG TRẮNG","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Về chúng tôi","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Chia Sẻ Vật Liệu 3M Và Vật Liệu Thường","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Có sẵn kho","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bền màu 5 năm","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giá xưởng tận gốc","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Quy Trình Gia Công In UV Trên Mica Đạt Chuẩn Sắc Nét Tại Xưởng","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: TẤN CÔNG XSS","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Đục lỗ khoen","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: So Sánh Vật Liệu 3M Và Vật Liệu Thường","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thi công tận nơi","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Test Dịch vụ cấp 1 1786501395741","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bàn giao trong 24h","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Biển hiệu","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Chống trầy","0"
