"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","12178","Kiểm tra SEO Onpage: Tiêu chí chọn nhà hàng tổ chức tiệc cưới phù hợp (/tieu-chi-chon-nha-hang-to-chuc-tiec-cuoi-phu-hop)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","11727","Kiểm tra SEO Onpage: Set Menu Tiệc (/set-menu-tiec)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","10878","Kiểm tra SEO Onpage: So sánh nhà hàng tiệc cưới TP.HCM dễ hiểu nhất (/so-sanh-nha-hang-tiec-cuoi-tphcm-de-hieu-nhat)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","8559","Kiểm tra SEO Onpage: SẢNH PHONG LAN (/sanh-phong-lan)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","11493","Kiểm tra SEO Onpage: Thực Đơn Nhà Hàng Tiệc Cưới Nam Bộ – Món Ngon Chuẩn Vị (/menu)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 76/100 | Đạt: 16/21 tiêu chí | Ngưỡng: 96%

KHÁ","410278","Kiểm tra SEO Onpage: Khám Phá Xu Hướng Tiệc Cưới & Ẩm Thực Hot Nhất Hiện Nay (/blog)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","8332","Search should handle từ khóa không tồn tại trên hệ thống","Desktop Chrome","2026-08-19","failed","2026-08-19","Search Feature Tests","web/search.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","12338","Kiểm tra SEO Onpage: [AUTO (/blog-loadtest-1787121118259)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","8878","Kiểm tra SEO Onpage: Deal Hot Nhà Hàng Tiệc Cưới Nam Bộ (/khuyen-mai)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","16306","Kiểm tra SEO Onpage: ✨ Trung Tâm Wedding Nam Bộ – Nơi Tình Yêu (/trung-tam-wedding-nam-bo-noi-tinh-yeu-thang-hoa)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","6071","Login successfully with valid credentials","Desktop Chrome","2026-08-19","passed","2026-08-19","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","16765","Kiểm tra SEO Onpage: [AUTO (/auto-test-blog-loadtest-1787121118259-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","39090","Add Service Category 1 should fail with không nhập tiêu đề","Desktop Chrome","2026-08-19","failed","2026-08-19","Service Category 1 Management Tests","admin/serviceCategory1.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","12121","Kiểm tra SEO Onpage: Kinh nghiệm chọn nhà hàng tổ chức tiệc cưới tiết kiệm (/kinh-nghiem-chon-nha-hang-to-chuc-tiec-cuoi-tiet-kiem)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","9557","Kiểm tra SEO Onpage: Tiệc Báo Hỷ Nhẹ Nhàng – Xu Hướng Cưới Hiện Đại (/tiec-bao-hy-nhe-nhang-xu-huong-cuoi-hien-dai)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 85/100 | Đạt: 17/20 tiêu chí | Ngưỡng: 96%

TỐT","439944","Kiểm tra SEO Onpage: Garden (/garden)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","8224","Search should handle từ khóa chỉ có 1 khoảng trắng","Desktop Chrome","2026-08-19","failed","2026-08-19","Search Feature Tests","web/search.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","11762","Kiểm tra SEO Onpage: Hướng dẫn đặt nhà hàng tổ chức tiệc cưới từ A–Z (/huong-dan-dat-nha-hang-to-chuc-tiec-cuoi-tu-az)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","8514","Kiểm tra SEO Onpage: SẢNH CÁT TƯỜNG (/sanh-cat-tuong)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 76/100 | Đạt: 16/21 tiêu chí | Ngưỡng: 96%

KHÁ","53430","Kiểm tra SEO Onpage: Dịch Vụ Nhà Hàng Tiệc Cưới Nam Bộ – Setup Trọn Gói, Chuyên Nghiệp (/dich-vu)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 80/100 | Đạt: 12/15 tiêu chí | Ngưỡng: 96%

TỐT","9277","Kiểm tra SEO Onpage: Sảnh Hồng Ngọc ( sảnh 4 ) (/sanh-hong-ngoc-sanh-4)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","11473","Kiểm tra SEO Onpage: Nhà Hàng Tiệc Cưới Nam Bộ – Sảnh Tiệc Đẹp, Rộng Rãi (/sanh-tiec)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","12555","Kiểm tra SEO Onpage: Review nhà hàng tiệc cưới Tân Phú được ưa chuộng (/review-nha-hang-tiec-cuoi-tan-phu-duoc-ua-chuong)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","27344","Add recruitment successfully and verify on website","Desktop Chrome","2026-08-19","passed","2026-08-19","Recruitment Management Tests","admin/recruitment.spec.ts","",""
"","12126","Add blog should fail with không nhập tiêu đề","Desktop Chrome","2026-08-19","passed","2026-08-19","Blog Management Tests","admin/blog.spec.ts","",""
"[FAIL] Điểm SEO: 83/100 | Đạt: 15/18 tiêu chí | Ngưỡng: 96%

TỐT","50885","Kiểm tra SEO Onpage: Về Nhà Hàng Tiệc Cưới Nam Bộ Hành Trình Tạo Nên Không Gian Tiệc Cưới (/gioi-thieu)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","9025","Kiểm tra SEO Onpage: Sảnh Tình Yêu ( sảnh 7 ) (/sanh-tinh-yeu-sanh-7)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","119405","Bulk insert 35 recruitments via Copy and verify Load More on website","Desktop Chrome","2026-08-19","failed","2026-08-19","Recruitment Management Tests","admin/recruitment.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","11711","Kiểm tra SEO Onpage: Sai lầm khi chọn nhà hàng tiệc cưới bạn nên tránh (/sai-lam-khi-chon-nha-hang-tiec-cuoi-ban-nen-tranh)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
