"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Khóa điện tử","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Ray trượt","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Phụ kiện cửa – bản lề – ray","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","Admin","0","Add and Verify News","1","0","Valid News Addition Flow","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Sản phẩm","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KONOX","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ADEL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BLIRO","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Ray bi","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: EDEL","0"
"0","SEO","2","SEO Page","0","0","Phân tích SEO chuyên sâu: Khóa học","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BOSSEU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: HMH","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Về chúng tôi","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /tags-san-pham","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: LATINO","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BENZLER","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VINCY","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ITA","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bếp gas âm","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VICKINI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Ray nhấn mở","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Hệ thống cửa hàng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: TEKA","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KASSLER","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ÂM NHẠC VÀ VẬN ĐỘNG - HAPPY MUSIC &amp; DANCE","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bản lề bật","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: PHILIPS","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KIELER","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /index.php","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KAFF","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Ray âm","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: IVAN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: HỘI HOẠ - GLOBAL ART","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CÔNG NGHỆ - HAPPY AI &amp; ROBOTIC","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: ELIOS","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thiết bị nhà bếp","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Khóa &amp; thiết bị an toàn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Khóa tủ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Khóa phân thể","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: YAKYO","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bản lề","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","0","SEO Page","2","0","Phân tích SEO chuyên sâu: LUYỆN THI CÁC MÔN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bếp từ điện đơn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tay nâng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: IMUNDEX","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tay nắm âm","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thiết bị thông minh &amp; cảm biến","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: HETTICH","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: AOSMITH","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Test News Title 1787196680043","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: INOXEN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bản lề Blum cửa","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KITPLUS","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bếp gas kết hợp từ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bếp gas đơn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bếp từ 2 chỗ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KHÓA HỌC","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bản lề bi","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","Admin","0","Add and Verify News","1","0","Bulk Insert and Pagination Verification","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Phụ kiện tủ bếp","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: KHOÁ LUYỆN THI IELTS CHO SINH VIÊN TẠI HAPPY LEARNING VIỆT","0"
"0","Web","0","Submit Contract Form","1","0","Valid Contract Submission","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: OEM","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bếp điện từ kết hợp","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: STARKIT","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CỜ VUA - GLOBAL CHESS","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tin tức","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chậu vòi Inox 304","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Khóa du lịch","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CANZY","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: HUBERT","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CARYSLL","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: NEWERA","0"
