"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dọn Kho Bình Dương – Gia Phát | Dịch Vụ Bốc Xếp Dọn Kho Chuyên Nghiệp, Có Mặt Sau 30 Phút","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: HÀI LÒNG KHÁCH HÀNG","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","Admin","0","Add and Verify News","1","0","Bulk Insert and Pagination Verification","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH BẢO MẬT","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: GIÁ CẢ HỢP LÝ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Admin","0","Add and Verify News","1","0","Valid News Addition Flow","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Giới thiệu","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bốc xếp hàng hóa Đức Hòa – Long An | Dịch vụ uy tín, giá tốt Bốc xếp hàng hóa Đức Hòa – Long An | Dịch vụ uy tín, giá tốt Bốc xếp hàng hóa Đức Hòa – Long An | Dịch vụ uy tín, giá tốt","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /index.php","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: NHANH CHÓNG - TIỆN LỢI","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tin tức","0"
