"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Các Món Canh","0"
"0","Admin","1","Add and Verify Recruitments","0","0","Bulk Insert and Pagination Verification","0"
"0","UI","0","dichvu","1","1","Toàn bộ trang","0"
"0","Admin","1","Add and Verify Blogs","0","0","Valid Blog Addition Flow","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vịt Rút Xương Ướp Sốt","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thịt Vịt","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dẻ Sườn Bò Mỹ Tẩm Sốt","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bí Quyết Tạo Nên Hương Vị Sườn Galbi Chuẩn Hàn Quốc","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Gầu Bò Mỹ Nướng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thực đơn","0"
"0","Admin","0","Add and Verify Recruitments","1","0","Valid Recruitment Addition Flow","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Đồ Sống Ngâm Tương","0"
"0","UI","0","gioithieu","1","1","Toàn bộ trang","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: sườn bò rút xương ướp gia  vị 150g","0"
"0","Admin","1","Add and Verify Blogs","0","0","Bulk Insert and Pagination Verification","0"
"0","Admin","0","Add and Verify Recruitments","1","0","Invalid Recruitment: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Hải Sản","0"
"0","Admin","0","Add and Verify Blogs","1","0","Invalid Blog: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thịt Heo","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nạc Dăm Heo Tẩm Vừng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Gà Xiên Nướng Sốt Hàn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Không Gian Lý Tưởng Cho Mọi Buổi Gặp Gỡ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Ức Gà Nướng Bơ Tỏi","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thăn Nội Bò Mỹ Thượng Hạng","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vịt Nướng Bơ Tỏi","0"
"0","Admin","0","Add and Verify Recruitments","1","0","Invalid Recruitment: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
