"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","Web","0","Newsletter Subscription","1","0","Invalid Newsletter Submission: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Máy hút mùi Hân Di cho bếp không mùi","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tin tức nổi bật","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cửa nhôm","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tủ áo thông minh tiết kiệm không gian","0"
"0","Web","1","Newsletter Subscription","0","0","Valid Newsletter Submission","0"
"0","UI","0","dichvu","1","1","Toàn bộ trang","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sản phẩm","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cửa sổ giấu rèm","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Hệ cửa sổ giấu rèm","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Cửa full phào","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: nhà cao cấp","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bếp từ tiết kiệm năng lượng","0"
"0","Admin","1","Add and Verify Product","0","0","Bulk Insert and Pagination Verification","0"
"0","UI","1","gioithieu","0","1","Toàn bộ trang","0"
"0","UI","0","trangchu","1","1","Toàn bộ trang","0"
"0","Admin","1","Add and Verify Projects","0","0","Bulk Insert and Pagination Verification","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: TẤN CÔNG XSS","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Chính sách bảo hành","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thi công cửa full phào","0"
