"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","191726","Bulk insert 35 projects via Copy and verify Load More on website","Desktop Chrome","2026-09-19","failed","2026-09-19","Project Management Tests","admin/project.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 14/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","21359","Kiểm tra SEO Onpage: Premium Double Hinged Door Base Cabinet (/hinged-door-cabinets-featured)","Desktop Chrome","2026-09-19","passed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 90/100 | Đạt: 18/20 tiêu chí | Ngưỡng: 96%

TỐT","63818","Kiểm tra SEO Onpage: Contact us (/contact)","Desktop Chrome","2026-09-19","failed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"","6364","Login should fail with bỏ trống tên đăng nhập","Desktop Chrome","2026-09-19","passed","2026-09-19","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 13/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","15940","Kiểm tra SEO Onpage: Privacy Policy (/privacy-policy)","Desktop Chrome","2026-09-19","failed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 13/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","22557","Kiểm tra SEO Onpage: Terms of Service (/terms-of-service)","Desktop Chrome","2026-09-19","failed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 90/100 | Đạt: 18/20 tiêu chí | Ngưỡng: 96%

TỐT","59818","Kiểm tra SEO Onpage: Blog (/blog)","Desktop Chrome","2026-09-19","failed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"","22806","Add project should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-09-19","passed","2026-09-19","Project Management Tests","admin/project.spec.ts","",""
"","24204","Add product should fail with không nhập tiêu đề","Desktop Chrome","2026-09-19","passed","2026-09-19","Product Management Tests","admin/product.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 14/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","22289","Kiểm tra SEO Onpage: Tall Pantry Cabinets (/tall-pantry-cabinets)","Desktop Chrome","2026-09-19","passed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
