"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bạt","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giao hàng toàn quốc","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Miễn phí ship","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vải Canvas","0"
"0","Admin","0","Add and Verify Projects","1","0","Valid Project Addition Flow","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giá xưởng tận gốc","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Xưởng In UV giá rẻ 24h Quận 9","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Chống trầy","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thi công tận nơi","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Decal","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bảo hành dài hạn","0"
"0","UI","0","dichvu","1","1","Toàn bộ trang","0"
"0","SEO","2","SEO Page","0","0","Phân tích SEO chuyên sâu: https://inuvgiare24h.vn/tags","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: In Công Nghệ Epson Nhật Mực Nước Giấy Ảnh","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Điều khoản sử dụng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Mực UV","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bạt Hiflex Mặt Trắng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Quy Trình Gia Công In UV Trên Mica Đạt Chuẩn Sắc Nét Tại Xưởng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Phân Tích Vật Liệu 3M Và Vật Liệu Thường","0"
"0","Admin","1","Add and Verify Product","0","0","Bulk Insert and Pagination Verification","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Đặt theo yêu cầu","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Poster","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Hộp đèn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bế nổi","0"
"0","UI","0","trangchu","1","1","Toàn bộ trang","0"
"0","SEO","5","SEO Page","0","0","Phân tích SEO chuyên sâu: In UV Phúc Sơn","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Backdrop","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Trong nhà","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Cán bóng","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Dynamic Keyword Search","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Vải","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Khổ lớn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Hàng chính hãng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Giá sỉ theo cuộn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Xưởng In UV giá rẻ 24h Quận 7","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bàn giao trong 24h","0"
"0","Admin","0","Add and Verify Service Category 1","1","0","Invalid Service Category 1: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Admin","1","Add and Verify Blogs","0","0","Invalid Blog: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Backlit Film","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bảng Led","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: In Trần Xuyên Sáng","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Giao nhanh","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Cắt bế Logo Tem Nhãn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dán kính","0"
"0","UI","0","gioithieu","1","1","Toàn bộ trang","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Khổ 1.52m","0"
"0","Admin","0","Add and Verify Service Category 1","1","0","Invalid Service Category 1: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: TẤN CÔNG XSS","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Decal Trong","0"
"0","Admin","1","Add and Verify Blogs","0","0","Bulk Insert and Pagination Verification","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Vải Simili","0"
"0","Admin","1","Add and Verify Blogs","0","0","Invalid Blog: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Web","1","Search from Homepage Dropdown","0","0","Invalid Search: TỪ KHÓA CHỈ CÓ 1 KHOẢNG TRẮNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: In 2 mặt","0"
"0","Web","1","Search from Homepage Dropdown","0","0","Invalid Search: TỪ KHÓA CHỨA TOÀN KÝ TỰ ĐẶC BIỆT","0"
"0","Admin","0","Add and Verify Projects","1","0","Invalid Project: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Notification","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Đạt chuẩn 3M","0"
