"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","12721","Kiểm tra SEO Onpage: MẶT TIỀN (/mat-tien-sanh-g)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","180292","Kiểm tra SEO Onpage: Wedding (/wedding)","Desktop Chrome","2026-08-19","broken","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","12496","Kiểm tra SEO Onpage: Nhà Hàng Tiệc Cưới Nam Bộ – Sảnh Tiệc Đẹp, Rộng Rãi (/sanh-tiec)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","10835","Kiểm tra SEO Onpage: Chi phí nhà hàng tiệc cưới TP.HCM mới nhất (/chi-phi-nha-hang-tiec-cuoi-tphcm-moi-nhat)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","180313","Kiểm tra SEO Onpage: Khám Phá Xu Hướng Tiệc Cưới & Ẩm Thực Hot Nhất Hiện Nay (/blog)","Desktop Chrome","2026-08-19","broken","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","15615","Add product successfully and verify on website","Desktop Chrome","2026-08-19","failed","2026-08-19","Product Management Tests","admin/product.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","16114","Kiểm tra SEO Onpage: SẢNH UYÊN ƯƠNG (/sanh-uyen-uong)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","12009","Kiểm tra SEO Onpage: SẢNH KIM CƯƠNG (/sanh-kim-cuong)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","180358","Kiểm tra SEO Onpage: Dịch Vụ Nhà Hàng Tiệc Cưới Nam Bộ – Setup Trọn Gói, Chuyên Nghiệp (/dich-vu)","Desktop Chrome","2026-08-19","broken","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","14944","Add news successfully and verify on website","Desktop Chrome","2026-08-19","failed","2026-08-19","News Management Tests","admin/news.spec.ts","",""
"","15246","Add news should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-08-19","failed","2026-08-19","News Management Tests","admin/news.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","10720","Kiểm tra SEO Onpage: TINH HOA ẨM THỰC TRONG KHÔNG GIAN SÂN VƯỜN XANH MÁT (/tinh-hoa-am-thuc-trong-khong-gian-san-vuon-xanh-mat)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","9086","Submit form should fail with số điện thoại quá ngắn","Desktop Chrome","2026-08-19","passed","2026-08-19","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","10953","Kiểm tra SEO Onpage: ✨ Trung Tâm Wedding Nam Bộ – Nơi Tình Yêu (/trung-tam-wedding-nam-bo-noi-tinh-yeu-thang-hoa)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","5360","Login should fail with sai mật khẩu","Desktop Chrome","2026-08-19","passed","2026-08-19","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"","9357","Submit form should fail with bỏ trống nội dung","Desktop Chrome","2026-08-19","passed","2026-08-19","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","12627","Kiểm tra SEO Onpage: Thực Đơn Nhà Hàng Tiệc Cưới Nam Bộ – Món Ngon Chuẩn Vị (/menu)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","9710","Submit form should fail with bỏ trống email","Desktop Chrome","2026-08-19","passed","2026-08-19","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","11505","Kiểm tra SEO Onpage: Set Menu Tiệc (/set-menu-tiec)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 80/100 | Đạt: 12/15 tiêu chí | Ngưỡng: 96%

TỐT","12519","Kiểm tra SEO Onpage: Tiệc Cưới Garden Không Gian Xanh Mát, Tinh Tế Và Ấn Tượng (/tiec-cuoi-garden-khong-gian-xanh-mat-tinh-te-va-an-tuong)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","10570","Kiểm tra SEO Onpage: VALENTINE TRẮNG 14/3 – DẤU ẤN CỦA SỰ HỒI ĐÁP YÊU THƯƠNG ✨ (/valentine-trang-143-dau-an-cua-su-hoi-dap-yeu-thuong)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 80/100 | Đạt: 12/15 tiêu chí | Ngưỡng: 96%

TỐT","10641","Kiểm tra SEO Onpage: So sánh nhà hàng tiệc cưới TP.HCM dễ hiểu nhất (/so-sanh-nha-hang-tiec-cuoi-tphcm-de-hieu-nhat)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","10075","Search should handle từ khóa chỉ có 1 khoảng trắng","Desktop Chrome","2026-08-19","failed","2026-08-19","Search Feature Tests","web/search.spec.ts","",""
"[FAIL] Điểm SEO: 80/100 | Đạt: 12/15 tiêu chí | Ngưỡng: 96%

TỐT","11927","Kiểm tra SEO Onpage: COMBO NGON KHÓ CƯỠNG – GIẢM 20% CHỈ TỪ 620k TẠI LÀNG NƯỚNG NAM BỘ (/combo-ngon-kho-cuong-giam-20-chi-tu-620k-tai-lang-nuong-nam-bo)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","10554","Kiểm tra SEO Onpage: Sai lầm khi chọn nhà hàng tiệc cưới bạn nên tránh (/sai-lam-khi-chon-nha-hang-tiec-cuoi-ban-nen-tranh)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"","15087","Add Service Category 1 should fail with không nhập tiêu đề","Desktop Chrome","2026-08-19","failed","2026-08-19","Service Category 1 Management Tests","admin/serviceCategory1.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","10753","Kiểm tra SEO Onpage: Review nhà hàng tiệc cưới Tân Phú được ưa chuộng (/review-nha-hang-tiec-cuoi-tan-phu-duoc-ua-chuong)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 80/100 | Đạt: 12/15 tiêu chí | Ngưỡng: 96%

TỐT","26915","Kiểm tra SEO Onpage: Sảnh Tình Yêu ( sảnh 7 ) (/sanh-tinh-yeu-sanh-7)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","8319","Kiểm tra SEO Onpage: Hệ thống cửa hàng (/he-thong-cua-hang)","Desktop Chrome","2026-08-19","failed","2026-08-19","SEO Page","seo/seo.spec.ts","",""
