"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng Java","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Điện","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH BẢO HÀNH SẢN PHẨM","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Size 18 (6-8 tuổi)","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tags xe đua","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH GIAO HÀNG VÀ VẬN CHUYỂN","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: THẾ GIỚI XE ĐẠP 345 NGUYỄN AN NINH CHI NHÁNH 02 - VŨNG TÀU","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng Pega","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng Nesto","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe Đạp Trẻ Em","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Bánh 16 Inches","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng Spelier","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng DK Bike","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng Raptor","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP TIÊU ĐỀ","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng Papylus","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Size 16 (4-7 tuổi)","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Size 14 (3-5 tuổi)","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Bánh 24 Inch","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Góc khách hàng","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Size 12 (2-4 tuổi)","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Thế Giới Xe Đạp | Cửa Hàng Xe Đạp Chính Hãng Toàn Quốc","0"
"0","Admin","0","Add and Verify News","1","0","Valid News Addition Flow","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Xe đạp trợ lực","0"
"1","Admin","0","Add and Verify Product","0","0","Bulk Insert and Pagination Verification","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Phụ kiện","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Bảo trì trọn đời","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH BẢO MẬT THÔNG TIN","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng Osakar","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Size 20 (7-9 tuổi)","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng SAVA","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Đồ bảo hộ","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: CHÍNH SÁCH ĐỔI TRẢ VÀ HOÀN TIỀN","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hệ thống cửa hàng","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Hãng Giant","0"
