"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Admin","0","Add and Verify Services","1","0","Invalid Service: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Về CEO","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dịch vụ ly hôn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Pháp nhân đại diện","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Soạn thảo văn bản Review hợp đồng","0"
"0","Admin","0","Add and Verify Services","1","0","Invalid Service: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: anh dam phan (1) (1) (1)","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tin tức","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /index.php","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Thư viện ảnh","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Pháp lý văn bản","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Câu hỏi thường gặp","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Giới thiệu","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tư vấn pháp luật","0"
"0","Web","0","Submit Contract Form","1","0","Valid Contract Submission","0"
"0","Admin","1","Add and Verify Services","0","0","Bulk Insert and Pagination Verification","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Cập nhật chính sách Thuế mới nhất: Doanh nghiệp cần lưu ý những thay đổi quan trọng nào?","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Thành lập cty hộ Kinh doanh","0"
"0","Admin","1","Add and Verify Services","0","0","Valid Service Addition Flow","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tư vấn pháp luật cho cá nhân","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dịch vụ","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
