"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"[FAIL] Điểm SEO: 90/100 | Đạt: 18/20 tiêu chí | Ngưỡng: 96%

TỐT","110691","Kiểm tra SEO Onpage: About Us (/about-us)","Desktop Chrome","2026-09-19","failed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 14/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","22245","Kiểm tra SEO Onpage: Dịch Vụ Thu Mua Phế Liệu Tận Nơi, Giá Cao Trọn Gói Phế Liệu Bình Minh Dịch Vụ Thu Mua Phế Liệu Tận Nơi, Giá Cao Trọn Gói Phế Liệu Bình Minh (/dich-vu-thu-mua-phe-lieu-tan-noi-gia-cao-tron-goi-phe-lieu-binh-minh)","Desktop Chrome","2026-09-19","passed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 14/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","22536","Kiểm tra SEO Onpage: test mjoiei (/test-mjoiei)","Desktop Chrome","2026-09-19","passed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"","9017","Login should fail with sai tên đăng nhập","Desktop Chrome","2026-09-19","passed","2026-09-19","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"","21178","Add project should fail with không nhập tiêu đề","Desktop Chrome","2026-09-19","passed","2026-09-19","Project Management Tests","admin/project.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 14/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","22481","Kiểm tra SEO Onpage: Wall Hinged Cabinets (/wall-hinged-cabinets)","Desktop Chrome","2026-09-19","passed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"","189718","Bulk insert 35 news via Copy and verify Load More on website","Desktop Chrome","2026-09-19","failed","2026-09-19","News Management Tests","admin/news.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 14/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","17914","Kiểm tra SEO Onpage: thêm sản phẩm mới nhất gần đây test web (/them-san-pham-moi)","Desktop Chrome","2026-09-19","passed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"","6119","Login should fail with tấn công SQL Injection","Desktop Chrome","2026-09-19","passed","2026-09-19","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"","179548","Bulk insert 35 products via Copy and verify Load More on website","Desktop Chrome","2026-09-19","failed","2026-09-19","Product Management Tests","admin/product.spec.ts","",""
"","38060","Submit form should fail with số điện thoại quá ngắn","Desktop Chrome","2026-09-19","failed","2026-09-19","Contract Feature Tests","web/contract.spec.ts","",""
"","27315","Add product should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-09-19","passed","2026-09-19","Product Management Tests","admin/product.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 14/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","32225","Kiểm tra SEO Onpage: Hanging Glass Racks (/hanging-glass-racks)","Desktop Chrome","2026-09-19","passed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"[PASS] Điểm SEO: 100/100 | Đạt: 14/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","20058","Kiểm tra SEO Onpage: Premium Double Hinged Door Base Cabinet (/hinged-door-cabinets-featured)","Desktop Chrome","2026-09-19","passed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"","26613","Add news should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-09-19","passed","2026-09-19","News Management Tests","admin/news.spec.ts","",""
"[FAIL] Điểm SEO: 90/100 | Đạt: 18/20 tiêu chí | Ngưỡng: 96%

TỐT","119193","Kiểm tra SEO Onpage: Contact us (/contact)","Desktop Chrome","2026-09-19","failed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"","38037","Submit form should fail with số điện thoại chứa chữ cái","Desktop Chrome","2026-09-19","failed","2026-09-19","Contract Feature Tests","web/contract.spec.ts","",""
"[FAIL] Điểm SEO: 90/100 | Đạt: 18/20 tiêu chí | Ngưỡng: 96%

TỐT","51225","Kiểm tra SEO Onpage: Blog (/blog)","Desktop Chrome","2026-09-19","failed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 13/14 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","16592","Kiểm tra SEO Onpage: Privacy Policy (/privacy-policy)","Desktop Chrome","2026-09-19","failed","2026-09-19","SEO Page","seo/seo.spec.ts","",""
"","21544","Add news should fail with không nhập tiêu đề","Desktop Chrome","2026-09-19","passed","2026-09-19","News Management Tests","admin/news.spec.ts","",""
