"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: About Us","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dịch Vụ Thu Mua Phế Liệu Tận Nơi, Giá Cao Trọn Gói Phế Liệu Bình Minh Dịch Vụ Thu Mua Phế Liệu Tận Nơi, Giá Cao Trọn Gói Phế Liệu Bình Minh","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: test mjoiei","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","Admin","0","Add and Verify Projects","1","0","Invalid Project: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Wall Hinged Cabinets","0"
"0","Admin","1","Add and Verify News","0","0","Bulk Insert and Pagination Verification","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: thêm sản phẩm mới nhất gần đây test web","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","Admin","1","Add and Verify Product","0","0","Bulk Insert and Pagination Verification","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Hanging Glass Racks","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Premium Double Hinged Door Base Cabinet","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Contact us","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Blog","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Privacy Policy","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Admin","0","Add and Verify Projects","1","0","Invalid Project: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Projects","0"
"0","Admin","1","Add and Verify Product","0","0","Valid Product Addition Flow","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /index.php","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Terms of Service","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Kitchen Cabinets","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","Admin","1","Add and Verify Projects","0","0","Valid Project Addition Flow","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Wine Cabinets","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Warranty Policy","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Rice Storage","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Project test __william__","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: BỎ TRỐNG NỘI DUNG","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Base Hinged Cabinets","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Shipping &amp; Delivery Policy","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tall Pantry Cabinets","0"
"0","Admin","1","Add and Verify News","0","0","Valid News Addition Flow","0"
"0","Admin","1","Add and Verify Projects","0","0","Bulk Insert and Pagination Verification","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Products","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Hinged Door Cabinets","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
