"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA CHỈ CÓ 1 KHOẢNG TRẮNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Chính sách bảo mật","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BƠM KIỂU PITTONG QUAY IWAKI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KHỚP NỐI GIÃN NỞ","0"
"0","Admin","0","Add and Verify Projects","1","0","Invalid Project: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: RỌ BƠM","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN TỰ ĐỘNG","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN ĐIỀU CHỈNH MỰC NƯỚC","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI CHỨA CHỮ CÁI","0"
"0","SEO","0","SEO Page","2","0","Phân tích SEO chuyên sâu: VAN 1 CHIỀU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ỐNG HÓA CHẤT","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Về chúng tôi","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN AN TOÀN GANG: CẤU TẠO, NGUYÊN LÝ HOẠT ĐỘNG VÀ BÁO GIÁ TỐT NHẤT","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","SEO","0","SEO Page","3","0","Phân tích SEO chuyên sâu: VAN BI","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN ĐIỆN TỪ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Góc kỹ thuật","0"
"0","SEO","0","SEO Page","2","0","Phân tích SEO chuyên sâu: VAN ĐIỆN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KHỚP NỐI INOX","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: ĐỒNG HỐ ÁP","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BƠM ĐIỆN TỪ ĐỊNH LƯỢNG IWAKI","0"
"0","Admin","0","Add and Verify Projects","1","0","Valid Project Addition Flow","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Admin","0","Add and Verify Product","1","0","Valid Product Addition Flow","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: THIẾT BỊ ĐO LƯỜNG","0"
"0","SEO","0","SEO Page","2","0","Phân tích SEO chuyên sâu: VAN CẦU","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","SEO","0","SEO Page","3","0","Phân tích SEO chuyên sâu: VAN CỬA","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN MÀNG","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: KHỚP NỐI CAO SU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN, ỐNG HOÁ CHẤT","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Sản phẩm","0"
"0","SEO","0","SEO Page","3","0","Phân tích SEO chuyên sâu: VAN BƯỚM","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: TẤN CÔNG SQL INJECTION","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","0","SEO Page","2","0","Phân tích SEO chuyên sâu: VAN KHÍ NÉN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dự án nhà máy lọc hóa dầu (1) (1) (1)","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BẪY HƠI, BẪY KHÍ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN XẢ KHÍ","0"
"0","Admin","0","Add and Verify Product","1","0","Bulk Insert and Pagination Verification","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BƠM KHÍ IWAKI","0"
"0","SEO","0","SEO Page","2","0","Phân tích SEO chuyên sâu: LỌC Y","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: BƠM KHÍ NÉN IWAKI","0"
"0","Admin","0","Add and Verify Product","1","0","Invalid Product: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: GIOĂNG, ỐNG, PHỤ KIỆN","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN AN TOÀN","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG TÊN ĐĂNG NHẬP","0"
"0","Admin","0","Add and Verify News","1","0","Valid News Addition Flow","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Chính sách vận chuyển và giao nhận","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN CÔNG NGHIỆP","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: TOYO 275P - PN16","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN ĐIỀU KHIỂN NHIỆT ĐỘ","0"
"0","Admin","0","Add and Verify Projects","1","0","Invalid Project: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: /index.php","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: THIẾT BỊ KIỂM TRA BẪY HƠI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: VAN GIẢM ÁP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Nhà cung cấp","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG EMAIL","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","Web","0","Submit Contract Form","1","0","Valid Contract Submission","0"
