"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","141788","TC-Negative: nhập số điện thoại sai định dạng","Desktop Chrome","2026-08-24","failed","2026-08-24","Checkout Feature Tests","web/checkout.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","159624","Kiểm tra SEO Onpage: Sofa ARMONI (/sofa-armoni)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","23040","Kiểm tra SEO Onpage: (/he-thong-cua-hang)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","14346","Login should fail with tấn công SQL Injection","Desktop Chrome","2026-08-24","passed","2026-08-24","Admin Login Feature Tests","admin/adminLogin.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","50384","Kiểm tra SEO Onpage: Tủ văn phòng (/tu-van-phong)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","180438","Kiểm tra SEO Onpage: https://code2.mimadigi.vn/2026/august/cfurni_111926w/ (/index.php)","Desktop Chrome","2026-08-24","broken","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","33804","Add news should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-08-24","passed","2026-08-24","News Management Tests","admin/news.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","169745","Kiểm tra SEO Onpage: Cúp C2 là gì? Tất tần tật về Europa League (/cup-c2-la-gi-tat-tan-tat-ve-europa-league)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","78653","Kiểm tra SEO Onpage: Ghế CH301 (/ghe-ch301)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 80/100 | Đạt: 12/15 tiêu chí | Ngưỡng: 96%

TỐT","132961","Kiểm tra SEO Onpage: https://code2.mimadigi.vn/2026/august/cfurni_111926w/tags (/tags-san-pham)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","70335","TC: Tự động tạo mã giảm giá trên Admin và áp dụng thành công trên Web","Desktop Chrome","2026-08-24","failed","2026-08-24","Discount Code Feature Tests > Nhóm 1 — Tự tạo mã và áp dụng (Positive)","web/discount.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","116435","Kiểm tra SEO Onpage: Ghế ROOVY (/ghe-roovy)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","42049","Add recruitment should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-08-24","passed","2026-08-24","Recruitment Management Tests","admin/recruitment.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","87012","Kiểm tra SEO Onpage: Giường gỗ (/giuong-go)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","77418","Kiểm tra SEO Onpage: Giường cổ điển (/giuong-co-dien)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","180280","Kiểm tra SEO Onpage: Bảo mật thông tin khách hàng (/bao-mat-thong-tin-khach-hang)","Desktop Chrome","2026-08-24","broken","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","133864","TC-Negative: không nhập họ tên","Desktop Chrome","2026-08-24","failed","2026-08-24","Checkout Feature Tests","web/checkout.spec.ts","",""
"","88489","TC: Security - SQL Injection cơ bản (Cố gắng bypass query của Database)","Desktop Chrome","2026-08-24","failed","2026-08-24","Discount Code Feature Tests > Nhóm 4 — Kiểm thử Bảo mật (Security/Hack)","web/discount.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","111243","Kiểm tra SEO Onpage: Ghế OAKA QB02 (/ghe-oaka-qb02)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 87/100 | Đạt: 13/15 tiêu chí | Ngưỡng: 96%

TỐT","81625","Kiểm tra SEO Onpage: Mẫu xe hybrid (/mau-xe-hyber)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","146060","Kiểm tra SEO Onpage: KỆ FONUN (/ke-fonun)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","48237","Kiểm tra SEO Onpage: Phòng ngủ (/phong-ngu1)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","113770","TC-Negative: nhập email sai định dạng","Desktop Chrome","2026-08-24","failed","2026-08-24","Checkout Feature Tests","web/checkout.spec.ts","",""
"","29053","Search should handle từ khóa không tồn tại trên hệ thống","Desktop Chrome","2026-08-24","passed","2026-08-24","Search Feature Tests","web/search.spec.ts","",""
"[FAIL] Điểm SEO: 75/100 | Đạt: 18/24 tiêu chí | Ngưỡng: 96%

KHÁ","176091","Kiểm tra SEO Onpage: Tin tức (/tin-tuc)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","82260","Kiểm tra SEO Onpage: Văn phòng (/van-phong)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","32656","Add product should fail with không nhập tiêu đề","Desktop Chrome","2026-08-24","passed","2026-08-24","Product Management Tests","admin/product.spec.ts","",""
"","87795","TC: Áp dụng mã đã cạn kiệt lượt dùng","Desktop Chrome","2026-08-24","failed","2026-08-24","Discount Code Feature Tests > Nhóm 3 — Tạo mã lỗi trên Admin và kiểm tra (Negative)","web/discount.spec.ts","",""
"","180324","Kiểm tra SEO Onpage: Liên hệ (/lien-he)","Desktop Chrome","2026-08-24","broken","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","35320","Add product should fail with không nhập đường dẫn mẫu","Desktop Chrome","2026-08-24","passed","2026-08-24","Product Management Tests","admin/product.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","118852","Kiểm tra SEO Onpage: Ghế MAISON (/ghe-maison)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","600537","Bulk insert 35 projects via Copy and verify Load More on website","Desktop Chrome","2026-08-24","broken","2026-08-24","Project Management Tests","admin/project.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","175019","Kiểm tra SEO Onpage: Sofa CULLEN (/sofa-cullen)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","115723","Kiểm tra SEO Onpage: Bàn nhựa A809 (/ban-nhua-a809)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","79336","Kiểm tra SEO Onpage: Sofa thư giãn (/sofa-thu-gian)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","151743","Kiểm tra SEO Onpage: Bàn Bar T02 (/ban-bar-t02-10)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","180355","Kiểm tra SEO Onpage: Sofa AZURA (/sofa-azura)","Desktop Chrome","2026-08-24","broken","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","180650","Kiểm tra SEO Onpage: Giới thiệu (/gioi-thieu)","Desktop Chrome","2026-08-24","broken","2026-08-24","SEO Page","seo/seo.spec.ts","",""
"","92801","TC: Áp dụng mã không hợp lệ - Nhập mã không tồn tại","Desktop Chrome","2026-08-24","failed","2026-08-24","Discount Code Feature Tests > Nhóm 2 — Nhập mã không hợp lệ (Negative)","web/discount.spec.ts","",""
"","43532","Search should handle từ khóa chứa toàn ký tự đặc biệt","Desktop Chrome","2026-08-24","passed","2026-08-24","Search Feature Tests","web/search.spec.ts","",""
"[FAIL] Điểm SEO: 93/100 | Đạt: 14/15 tiêu chí | Ngưỡng: 96%

XUẤT SẮC","125722","Kiểm tra SEO Onpage: Sofa đẹp (/sofa-dep)","Desktop Chrome","2026-08-24","failed","2026-08-24","SEO Page","seo/seo.spec.ts","",""
